Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
918600,31200,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125601,,,10/31/2022 0:00,YTD,463.09,+,2023,Benefits,Medical Insurance   
918600,31283,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125260,,,10/31/2022 0:00,YTD,7774.32,+,2023,Benefits,Medical Insurance   
918600,31250,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125300,,,10/31/2022 0:00,YTD,9717.9,+,2023,Benefits,Medical Insurance   
918600,31260,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125400,,,10/31/2022 0:00,YTD,10556.81,+,2023,Benefits,Medical Insurance   
918600,31280,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125200,,,10/31/2022 0:00,YTD,6399.17,+,2023,Benefits,Medical Insurance   
918600,31241,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,125100,,,10/31/2022 0:00,YTD,7644.81,+,2023,Benefits,Medical Insurance   
918600,31260,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,11F016,,,10/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31241,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,11F014,,,10/31/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31230,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,11F015,,,10/31/2022 0:00,YTD,8422.18,+,2023,Benefits,Medical Insurance   
918600,31280,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,11F013,,,10/31/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31250,101,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,11F011,,,10/31/2022 0:00,YTD,1687.03,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,637020,,,9/30/2022 0:00,YTD,59.72,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,625100,,,9/30/2022 0:00,YTD,65.5,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,625090,,,9/30/2022 0:00,YTD,79.43,+,2023,Benefits,Medical Insurance   
918600,31241,101,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,625010,,,9/30/2022 0:00,YTD,129.51,+,2023,Benefits,Medical Insurance   
918600,31230,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,141068,,,9/30/2022 0:00,YTD,947.58,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,141022,,,9/30/2022 0:00,YTD,532.91,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125981,,,9/30/2022 0:00,YTD,10407.04,+,2023,Benefits,Medical Insurance   
918600,31200,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125601,,,9/30/2022 0:00,YTD,463.09,+,2023,Benefits,Medical Insurance   
918600,31260,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125400,,,9/30/2022 0:00,YTD,11204.67,+,2023,Benefits,Medical Insurance   
918600,31280,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125200,,,9/30/2022 0:00,YTD,6399.17,+,2023,Benefits,Medical Insurance   
918600,31283,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125260,,,9/30/2022 0:00,YTD,7774.32,+,2023,Benefits,Medical Insurance   
918600,31250,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125300,,,9/30/2022 0:00,YTD,9717.9,+,2023,Benefits,Medical Insurance   
918600,31241,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,125100,,,9/30/2022 0:00,YTD,7644.81,+,2023,Benefits,Medical Insurance   
918600,31260,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,11F016,,,9/30/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31280,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,11F013,,,9/30/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31241,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,11F014,,,9/30/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31230,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,11F015,,,9/30/2022 0:00,YTD,7126.46,+,2023,Benefits,Medical Insurance   
918600,31250,101,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,11F011,,,9/30/2022 0:00,YTD,1687.03,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,637020,,,8/31/2022 0:00,YTD,59.72,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,625100,,,8/31/2022 0:00,YTD,65.5,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,625090,,,8/31/2022 0:00,YTD,79.43,+,2023,Benefits,Medical Insurance   
918600,31241,101,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,625010,,,8/31/2022 0:00,YTD,129.5,+,2023,Benefits,Medical Insurance   
918600,31230,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,141068,,,8/31/2022 0:00,YTD,1480.5,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,141022,,,8/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125981,,,8/31/2022 0:00,YTD,10407.04,+,2023,Benefits,Medical Insurance   
918600,31200,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125601,,,8/31/2022 0:00,YTD,463.08,+,2023,Benefits,Medical Insurance   
918600,31260,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125400,,,8/31/2022 0:00,YTD,9908.95,+,2023,Benefits,Medical Insurance   
918600,31283,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125260,,,8/31/2022 0:00,YTD,7774.32,+,2023,Benefits,Medical Insurance   
918600,31250,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125300,,,8/31/2022 0:00,YTD,9070.04,+,2023,Benefits,Medical Insurance   
918600,31280,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125200,,,8/31/2022 0:00,YTD,7047.03,+,2023,Benefits,Medical Insurance   
918600,31241,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,125100,,,8/31/2022 0:00,YTD,7644.82,+,2023,Benefits,Medical Insurance   
918600,31260,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,11F016,,,8/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31230,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,11F015,,,8/31/2022 0:00,YTD,5830.74,+,2023,Benefits,Medical Insurance   
918600,31280,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,11F013,,,8/31/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31241,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,11F014,,,8/31/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31250,101,8/24/2022 14:37,HRB,F0137523,HR Payroll 2022 1R 8 0,U,11F011,,,8/31/2022 0:00,YTD,1687.03,+,2023,Benefits,Medical Insurance   
918600,31241,101,8/9/2022 18:32,HRB,F0137030,HR Payroll 2022 1R 6 1,U,125100,,,8/9/2022 23:59,YTD,-266.94,-,2023,Benefits,Medical Insurance   
918600,31250,101,8/9/2022 18:32,HRB,F0137030,HR Payroll 2022 1R 6 1,U,125300,,,8/9/2022 23:59,YTD,-266.94,-,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 14:32,HRB,F0136486,HR Payroll 2022 1R 7 1,U,625100,,,7/22/2022 23:59,YTD,-66.15,-,2023,Benefits,Medical Insurance   
918600,31260,101,7/22/2022 14:32,HRB,F0136486,HR Payroll 2022 1R 7 1,U,125400,,,7/22/2022 23:59,YTD,-581.71,-,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,637020,,,7/29/2022 0:00,YTD,59.73,+,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,625090,,,7/29/2022 0:00,YTD,79.43,+,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,625100,,,7/29/2022 0:00,YTD,131.65,+,2023,Benefits,Medical Insurance   
918600,31241,101,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,625010,,,7/29/2022 0:00,YTD,129.51,+,2023,Benefits,Medical Insurance   
918600,31230,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,141068,,,7/29/2022 0:00,YTD,1480.48,+,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,141022,,,7/29/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125601,,,7/29/2022 0:00,YTD,463.1,+,2023,Benefits,Medical Insurance   
918600,31200,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125981,,,7/29/2022 0:00,YTD,11702.74,+,2023,Benefits,Medical Insurance   
918600,31283,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125260,,,7/29/2022 0:00,YTD,7126.46,+,2023,Benefits,Medical Insurance   
918600,31250,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125300,,,7/29/2022 0:00,YTD,9070.04,+,2023,Benefits,Medical Insurance   
918600,31260,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125400,,,7/29/2022 0:00,YTD,10497.58,+,2023,Benefits,Medical Insurance   
918600,31280,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125200,,,7/29/2022 0:00,YTD,7047.03,+,2023,Benefits,Medical Insurance   
918600,31241,101,7/22/2022 12:37,HRB,F0136476,HR Payroll 2022 1R 7 0,U,125100,,,7/29/2022 0:00,YTD,7644.81,+,2023,Benefits,Medical Insurance   
918600,31260,101,7/22/2022 12:36,HRB,F0136476,HR Payroll 2022 1R 7 0,U,11F016,,,7/29/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31230,101,7/22/2022 12:36,HRB,F0136476,HR Payroll 2022 1R 7 0,U,11F015,,,7/29/2022 0:00,YTD,5182.88,+,2023,Benefits,Medical Insurance   
918600,31280,101,7/22/2022 12:36,HRB,F0136476,HR Payroll 2022 1R 7 0,U,11F013,,,7/29/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31241,101,7/22/2022 12:36,HRB,F0136476,HR Payroll 2022 1R 7 0,U,11F014,,,7/29/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31250,101,7/22/2022 12:36,HRB,F0136476,HR Payroll 2022 1R 7 0,U,11F011,,,7/29/2022 0:00,YTD,1687.03,+,2023,Benefits,Medical Insurance   
918600,31211,103,11/22/2022 14:04,HRB,F0140106,HR Payroll 2022 1R 11 0,U,214282,,,11/30/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31230,103,11/22/2022 14:04,HRB,F0140106,HR Payroll 2022 1R 11 0,U,213901,,,11/30/2022 0:00,YTD,416.7,+,2023,Benefits,Medical Insurance   
918600,31211,103,10/21/2022 16:37,HRB,F0139246,HR Payroll 2022 1R 10 0,U,214282,,,10/31/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31230,103,10/21/2022 16:37,HRB,F0139246,HR Payroll 2022 1R 10 0,U,213901,,,10/31/2022 0:00,YTD,416.69,+,2023,Benefits,Medical Insurance   
918600,31211,103,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,214282,,,9/30/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31230,103,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,213901,,,9/30/2022 0:00,YTD,416.7,+,2023,Benefits,Medical Insurance   
918600,31211,103,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,214282,,,8/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31230,103,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,213901,,,8/31/2022 0:00,YTD,416.7,+,2023,Benefits,Medical Insurance   
918600,31211,103,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,214282,,,7/29/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31230,103,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,213901,,,7/29/2022 0:00,YTD,416.7,+,2023,Benefits,Medical Insurance   
918600,31291,142,11/22/2022 14:05,HRB,F0140106,HR Payroll 2022 1R 11 0,U,583320,,,11/30/2022 0:00,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,11/22/2022 14:05,HRB,F0140106,HR Payroll 2022 1R 11 0,U,582910,,,11/30/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31291,142,11/22/2022 14:03,HRB,F0140106,HR Payroll 2022 1R 11 0,U,142213,,,11/30/2022 0:00,YTD,1295.72,+,2023,Benefits,Medical Insurance   
918600,31291,142,10/21/2022 16:37,HRB,F0139246,HR Payroll 2022 1R 10 0,U,583320,,,10/31/2022 0:00,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,10/21/2022 16:37,HRB,F0139246,HR Payroll 2022 1R 10 0,U,582910,,,10/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31291,142,9/27/2022 12:32,HRB,F0138534,HR Payroll 2022 1R 8 2,U,584990,,,9/27/2022 23:59,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,9/27/2022 12:32,HRB,F0138534,HR Payroll 2022 1R 8 1,U,583320,,,9/27/2022 23:59,YTD,-1943.58,-,2023,Benefits,Medical Insurance   
918600,31291,142,9/27/2022 12:32,HRB,F0138533,HR Payroll 2022 1R 7 1,U,583320,,,9/27/2022 23:59,YTD,-1943.58,-,2023,Benefits,Medical Insurance   
918600,31291,142,9/27/2022 12:32,HRB,F0138533,HR Payroll 2022 1R 7 2,U,584990,,,9/27/2022 23:59,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,583320,,,9/30/2022 0:00,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,9/23/2022 14:37,HRB,F0138431,HR Payroll 2022 1R 9 0,U,582910,,,9/30/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31291,142,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,583320,,,8/31/2022 0:00,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,8/24/2022 14:39,HRB,F0137523,HR Payroll 2022 1R 8 0,U,582910,,,8/31/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31291,142,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,583320,,,7/29/2022 0:00,YTD,1943.58,+,2023,Benefits,Medical Insurance   
918600,31291,142,7/22/2022 12:39,HRB,F0136476,HR Payroll 2022 1R 7 0,U,582910,,,7/29/2022 0:00,YTD,647.86,+,2023,Benefits,Medical Insurance   
918600,31291,142,7/19/2022 12:11,J020,BDRL2201,BUDGET CARRY FORWARD,U,583320,,,7/1/2022 23:59,OBD,-11805.74,-,2023,Benefits,Medical Insurance   
918600,31291,142,7/19/2022 12:10,J020,BDRL2201,BUDGET CARRY FORWARD,U,582910,,,7/1/2022 23:59,OBD,-8710.7,-,2023,Benefits,Medical Insurance   
918600,31291,142,7/19/2022 12:09,J020,BDRL2201,BUDGET CARRY FORWARD,U,581980,,,7/1/2022 23:59,OBD,-14340.83,-,2023,Benefits,Medical Insurance   
918600,31200,152,11/22/2022 14:03,HRB,F0140106,HR Payroll 2022 1R 11 0,U,152450,,,11/30/2022 0:00,YTD,863.92,+,2023,Benefits,Medical Insurance   
918600,31200,152,10/21/2022 16:36,HRB,F0139246,HR Payroll 2022 1R 10 0,U,152450,,,10/31/2022 0:00,YTD,1425.87,+,2023,Benefits,Medical Insurance   
918600,31200,152,9/23/2022 14:36,HRB,F0138431,HR Payroll 2022 1R 9 0,U,152450,,,9/30/2022 0:00,YTD,1425.88,+,2023,Benefits,Medical Insurance   
918600,31200,152,8/24/2022 14:38,HRB,F0137523,HR Payroll 2022 1R 8 0,U,152450,,,8/31/2022 0:00,YTD,1425.88,+,2023,Benefits,Medical Insurance   
918600,31200,152,7/22/2022 12:38,HRB,F0136476,HR Payroll 2022 1R 7 0,U,152450,,,7/29/2022 0:00,YTD,1425.89,+,2023,Benefits,Medical Insurance   
918720,31200,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,637020,,,10/28/2022 14:32,YTD,1.82,+,2023,Benefits,Unemployment Comp   
918720,31200,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,637020,,,10/28/2022 14:32,YTD,3.13,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625007,,,10/28/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625008,,,10/28/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625008,,,10/28/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625008,,,10/28/2022 14:32,YTD,4.18,+,2023,Benefits,Unemployment Comp   
918720,31200,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625100,,,10/28/2022 14:32,YTD,6.84,+,2023,Benefits,Unemployment Comp   
918720,31200,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625100,,,10/28/2022 14:32,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31200,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625090,,,10/28/2022 14:32,YTD,9.02,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625010,,,10/28/2022 14:32,YTD,15.13,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,621140,,,10/28/2022 14:32,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,625001,,,10/28/2022 14:32,YTD,12.5,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,212513,,,10/28/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31283,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,212546,,,10/28/2022 14:32,YTD,7.87,+,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,212513,,,10/28/2022 14:32,YTD,-4.18,-,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,212513,,,10/28/2022 14:32,YTD,-4.17,-,2023,Benefits,Unemployment Comp   
918720,31241,101,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,212513,,,10/28/2022 14:32,YTD,-4.17,-,2023,Benefits,Unemployment Comp   
918720,31200,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,637020,,,9/29/2022 14:32,YTD,1.82,+,2023,Benefits,Unemployment Comp   
918720,31200,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,637020,,,9/29/2022 14:32,YTD,3.13,+,2023,Benefits,Unemployment Comp   
918720,31241,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625007,,,9/29/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31200,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625100,,,9/29/2022 14:32,YTD,6.84,+,2023,Benefits,Unemployment Comp   
918720,31241,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,621140,,,9/29/2022 14:32,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31200,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625100,,,9/29/2022 14:32,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31200,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625090,,,9/29/2022 14:32,YTD,9.02,+,2023,Benefits,Unemployment Comp   
918720,31241,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625001,,,9/29/2022 14:32,YTD,12.5,+,2023,Benefits,Unemployment Comp   
918720,31241,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,625010,,,9/29/2022 14:32,YTD,15.13,+,2023,Benefits,Unemployment Comp   
918720,31241,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,212513,,,9/29/2022 14:32,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31283,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,212546,,,9/29/2022 14:32,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31210,101,9/29/2022 14:35,F18,F0138607,Unemployment Comp Charges,U,212530,,,9/29/2022 14:32,YTD,92.4,+,2023,Benefits,Unemployment Comp   
918720,31200,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,637020,,,8/30/2022 14:31,YTD,1.88,+,2023,Benefits,Unemployment Comp   
918720,31200,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,637020,,,8/30/2022 14:31,YTD,3.13,+,2023,Benefits,Unemployment Comp   
918720,31200,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625100,,,8/30/2022 14:31,YTD,7.08,+,2023,Benefits,Unemployment Comp   
918720,31200,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625100,,,8/30/2022 14:31,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31200,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625090,,,8/30/2022 14:31,YTD,9.32,+,2023,Benefits,Unemployment Comp   
918720,31241,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625010,,,8/30/2022 14:31,YTD,15.64,+,2023,Benefits,Unemployment Comp   
918720,31241,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625007,,,8/30/2022 14:31,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31241,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,621140,,,8/30/2022 14:31,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31241,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,625001,,,8/30/2022 14:31,YTD,12.5,+,2023,Benefits,Unemployment Comp   
918720,31260,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,584950,,,8/30/2022 14:31,YTD,74.23,+,2023,Benefits,Unemployment Comp   
918720,31241,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,212513,,,8/30/2022 14:31,YTD,4.17,+,2023,Benefits,Unemployment Comp   
918720,31283,101,8/30/2022 14:32,F18,F0137742,Unemployment Comp Charges,U,212546,,,8/30/2022 14:31,YTD,8.33,+,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625100,,,7/28/2022 14:32,YTD,-6.61,-,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,637020,,,7/28/2022 14:32,YTD,1.76,+,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,637020,,,7/28/2022 14:32,YTD,3.13,+,2023,Benefits,Unemployment Comp   
918720,31241,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625007,,,7/28/2022 14:32,YTD,4.18,+,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625100,,,7/28/2022 14:32,YTD,8.35,+,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625090,,,7/28/2022 14:32,YTD,8.71,+,2023,Benefits,Unemployment Comp   
918720,31241,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625001,,,7/28/2022 14:32,YTD,12.53,+,2023,Benefits,Unemployment Comp   
918720,31200,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625100,,,7/28/2022 14:32,YTD,13.22,+,2023,Benefits,Unemployment Comp   
918720,31241,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,625010,,,7/28/2022 14:32,YTD,14.62,+,2023,Benefits,Unemployment Comp   
918720,31241,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,621140,,,7/28/2022 14:32,YTD,8.35,+,2023,Benefits,Unemployment Comp   
918720,31241,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,212513,,,7/28/2022 14:32,YTD,4.18,+,2023,Benefits,Unemployment Comp   
918720,31283,101,7/28/2022 14:35,F18,F0136665,Unemployment Comp Charges,U,212546,,,7/28/2022 14:32,YTD,8.35,+,2023,Benefits,Unemployment Comp   
918720,31211,103,10/28/2022 14:35,F18,F0139466,Unemployment Comp Charges,U,214282,,,10/28/2022 14:32,YTD,25.5,+,2023,Benefits,Unemployment Comp   
